WAVELENGTH FLUX ERROR DQ
1815.1767704953475 1.46111240809048e-13 6.721529753534719e-14 32768
1815.2065210529913 2.0176404996867301e-13 6.138546417350385e-14 32768
1815.2362714152064 6.582056001357177e-14 5.393962405230486e-14 32768
1815.2660215819963 1.3389978515165867e-13 5.944112204013094e-14 32768
1815.2957715533646 1.5444024197298412e-13 7.103743640285054e-14 32768
1815.3255213293155 5.901233095416823e-14 6.973456529856868e-14 32768
1815.3552709098524 8.112863958924782e-14 7.26367818077246e-14 32768
1815.3850202949798 2.96484793423678e-13 6.657082961798756e-14 32768
1815.414769484701 1.0369163599036259e-13 6.506939424595593e-14 32768
1815.4445184790202 4.989213745654112e-15 5.71292348832796e-14 32768
1815.4742672779412 6.097141883482911e-14 6.637938937856147e-14 32768
1815.5040158814677 1.6445765484701002e-13 5.917974025165656e-14 32768
1815.5337642896036 1.8724998943525363e-14 5.066896683001519e-14 32768
1815.5635125023528 1.1764609441972653e-13 6.252692664247552e-14 32768
1815.593260519719 1.8292682340858018e-13 6.435542541356852e-14 32768
1815.623008341706 3.2797447135128216e-13 7.196414010325033e-14 32768
1815.6527559683182 1.4459202603572146e-13 6.389667835420925e-14 32768
1815.682503399559 2.375714790898267e-13 6.988777437416448e-14 32768
1815.712250635432 1.4575798878708895e-13 6.216470364590278e-14 32768
1815.7419976759415 1.41120714960847e-15 6.292173302128276e-14 32768
1815.7717445210913 1.7486694838663392e-13 6.690875815748246e-14 32768
1815.8014911708851 1.5271881693079108e-13 5.628214235816846e-14 32768
1815.8312376253268 1.6005294631457627e-13 6.267678857991917e-14 32768
1815.8609838844204 3.8591865253862054e-14 5.708576596082996e-14 32768
1815.8907299481696 3.863505567089494e-14 5.4286146294967034e-14 32768
1815.920475816578 9.859057280680081e-14 5.4934553340990434e-14 32768
1815.9502214896497 5.399408614120902e-14 5.808812879059162e-14 32768
1815.9799669673887 1.0830393611701363e-13 5.935622353899072e-14 32768
1816.009712249799 1.1009095697093954e-13 6.679476530760359e-14 32768
1816.0394573368835 1.4031112088479448e-13 6.564440648021014e-14 32768
1816.0692022286469 9.536915658484704e-14 5.4423500935483696e-14 32768
1816.0989469250928 1.1428831538310374e-13 5.2728717573167815e-14 32768
1816.1286914262255 9.221999987811715e-14 5.313516491132114e-14 32768
1816.1584357320482 1.7632153248421292e-14 5.6814624760522226e-14 32768
1816.1881798425648 9.54987258108006e-14 5.403460990883064e-14 32768
1816.2179237577795 1.1983098246969659e-13 6.838264680595282e-14 32768
1816.2476674776958 8.316125275254225e-14 6.164893252345284e-14 32768
1816.277411002318 2.264629956178281e-13 6.254759692412184e-14 32768
1816.3071543316496 1.9648133155575774e-13 6.095853022992892e-14 32768
1816.3368974656946 1.0624218551468632e-13 5.953742651465008e-14 32768
1816.3666404044566 8.97241251732629e-14 6.578465001943788e-14 32768
1816.3963831479396 2.920022993039632e-13 6.599308246298681e-14 32768
1816.4261256961474 2.5746516463817317e-13 5.978928162774936e-14 32768
1816.455868049084 2.209684099921134e-13 6.811687138916705e-14 32768
1816.485610206753 3.418137157214457e-13 7.03410613925307e-14 32768
1816.5153521691589 2.772855200703584e-13 7.304951128346583e-14 32768
1816.5450939363045 3.375450501787295e-13 7.271450667660563e-14 32768
1816.5748355081944 6.10235078472375e-13 8.453569485090616e-14 32768
1816.6045768848323 9.246155834160415e-13 8.751488971711915e-14 32768
1816.6343180662216 2.0151457861726933e-12 1.1480347052350162e-13 32768
1816.664059052367 3.7631920870117056e-12 1.519479388814981e-13 32768
1816.6937998432716 7.085929820809323e-12 2.0055505537296563e-13 32768
1816.7235404389396 1.2127766748438788e-11 2.611748410352843e-13 32768
1816.7532808393746 1.731174717807775e-11 3.120348695096182e-13 32768
1816.783021044581 1.908743938405174e-11 3.2715146435953696e-13 32768
1816.8127610545619 1.6594006709058963e-11 3.034126421911695e-13 32768
1816.8425008693216 1.2505075325617946e-11 2.681893314203529e-13 32768
1816.8722404888638 7.103220933192939e-12 2.0495352218744694e-13 32768
1816.9019799131922 3.6311042350137646e-12 1.5033635827353574e-13 32768
1816.9317191423113 1.7133794702580276e-12 1.1028326455507509e-13 32768
1816.961458176224 9.64962436950567e-13 9.676887332660794e-14 32768
1816.9911970149349 4.879414630847905e-13 7.310775034111261e-14 32768
1817.0209356584473 2.5423063905831647e-13 6.732413750345988e-14 32768
1817.0506741067652 2.453549620879277e-13 7.404156851238847e-14 32768
1817.080412359893 3.7359451919946054e-13 6.786621807609177e-14 32768
1817.1101504178341 1.2945252067315828e-13 6.599866854713559e-14 32768
1817.139888280592 2.72083798396859e-13 6.421352894336752e-14 32768
1817.169625948171 4.522210340872913e-13 6.99014921203374e-14 32768
1817.1993634205746 1.176398428978433e-12 9.892931606921829e-14 32768
1817.229100697807 2.6831978769576555e-12 1.2836278111841198e-13 32768
1817.2588377798722 4.8552185781842786e-12 1.6949331821632473e-13 32768
1817.2885746667737 7.444754154228318e-12 2.100218148840482e-13 32768
1817.3183113585148 7.422090317820362e-12 2.0593034552501888e-13 32768
1817.3480478551005 5.194378075745427e-12 1.7522263426742766e-13 32768
1817.3777841565338 2.631114411934643e-12 1.277794692398332e-13 32768
1817.407520262819 1.0257624806950629e-12 9.091917151338771e-14 32768
1817.4372561739597 5.352235634129052e-13 7.78979732742609e-14 32768
1817.4669918899597 2.987670673121608e-13 7.338397363082056e-14 32768
1817.496727410823 1.6662434867638287e-13 6.912385579408503e-14 32768
1817.526462736553 1.324163966202796e-13 6.721656123290433e-14 32768
1817.5561978671547 1.186600408903186e-13 5.934793667524657e-14 32768
1817.5859328026304 1.0105330954997141e-13 6.010334419949643e-14 32768
1817.615667542985 1.460777173588794e-13 5.3737745269340686e-14 32768
1817.6454020882222 2.6212686265920696e-15 5.056329566238944e-14 32768
1817.6751364383458 5.396565268242302e-14 6.598395550028453e-14 32768
1817.7048705933591 2.1607563251242133e-13 5.976635806147298e-14 32768
1817.7346045532668 8.919599923371228e-14 5.680197212757035e-14 32768
1817.7643383180719 1.0254455558833508e-13 5.910167275724813e-14 32768
1817.794071887779 1.0772922106386819e-13 6.416969113086952e-14 32768
1817.8238052623913 5.864519499184902e-14 5.369130561762493e-14 32768
1817.853538441913 9.00782781795121e-14 5.5550193208441244e-14 32768
1817.8832714263478 -1.1230742449130051e-14 5.1104800221726654e-14 32768
1817.9130042157 7.958759152203755e-14 6.365811032631405e-14 32768
1817.9427368099725 1.3666960173462893e-13 5.4816833868652383e-14 32768
1817.9724692091702 3.227490184547319e-14 5.696482111948667e-14 32768
1818.002201413296 9.492044517676447e-14 5.733440553138236e-14 32768
1818.0319334223548 1.251862390284737e-13 5.933416586258945e-14 32768
1818.061665236349 1.3546585229832555e-13 6.140065524454299e-14 32768
1818.0913968552838 1.7879540381714267e-13 6.538411642842718e-14 32768
1818.1211282791621 1.3722717048740987e-13 5.755806763427932e-14 32768
1818.1508595079883 4.9350169908459887e-14 5.792531574572798e-14 32768
1818.1805905417664 1.7041753359142988e-13 5.85122210396242e-14 32768
1818.2103213804996 1.6259824362379115e-13 5.975926888942907e-14 32768
1818.240052024192 8.652707702013333e-14 5.5522707622244165e-14 32768
1818.2697824728477 1.0818027231767421e-13 5.844449222463163e-14 32768
1818.29951272647 2.8332208355220696e-13 6.211078800903291e-14 32768
1818.3292427850633 2.3069559263763034e-13 6.375967126406441e-14 32768
1818.358972648631 2.9885263216222516e-13 6.345332684328765e-14 32768
1818.3887023171774 2.374000428020547e-13 6.189809078055839e-14 32768
1818.4184317907059 1.5184186124456642e-13 6.585295737282306e-14 32768
1818.4481610692205 1.0125819498090594e-13 5.6386457660620017e-14 32768
1818.4778901527247 9.292823091827602e-14 7.066736382146983e-14 32768
1818.507619041223 4.5258273371332286e-14 5.295095445664322e-14 32768
1818.5373477347193 1.6393987547928567e-13 5.399157685862293e-14 32768
1818.5670762332168 6.870329036365026e-14 5.4582689977101464e-14 32768
1818.5968045367194 5.156899581009405e-14 5.4239293318066185e-14 32768
1818.6265326452312 4.9994573584421253e-14 5.827848547060765e-14 32768
1818.6562605587562 9.180899967778029e-14 5.648036819268384e-14 32768
1818.6859882772976 4.7842808522927356e-14 5.5251844456911386e-14 32768
1818.71571580086 1.0475139915289311e-13 5.6046468598839835e-14 32768
1818.7454431294468 2.5818049828393547e-13 5.928124546871048e-14 32768
1818.775170263062 1.3268478561352334e-13 6.104850286412106e-14 32768
1818.804897201709 1.93805595430887e-13 6.22090084243673e-14 32768
1818.834623945392 1.3604372045080642e-13 6.0813748390064e-14 32768
1818.8643504941153 1.5805809103088347e-13 6.224682107738632e-14 32768
1818.8940768478817 9.093721425627398e-14 5.5053852853947544e-14 32768
1818.9238030066958 9.392383238192074e-15 5.6737681184925424e-14 32768
1818.9535289705616 2.374057254544539e-13 5.963706281731832e-14 32768
1818.9832547394822 1.556654403844131e-13 5.697840464156943e-14 32768
1819.0129803134619 1.1091566441775112e-13 6.237401271720053e-14 32768
1819.0427056925041 1.2007675566941842e-13 6.810898490965051e-14 32768
1819.0724308766137 4.921826703352402e-14 5.601255910812066e-14 32768
1819.102155865793 1.8091937710989886e-13 5.954731349330616e-14 32768
1819.1318806600473 1.6389116962492007e-13 5.69795211849301e-14 32768
1819.1616052593795 1.0004892371775943e-13 5.823419687183611e-14 32768
1819.1913296637938 1.339432893342079e-13 5.656995572070845e-14 32768
1819.2210538732938 1.269359997605216e-13 5.377929560912656e-14 32768
1819.2507778878835 2.1028079653765911e-13 6.017865956865537e-14 32768
1819.2805017075668 1.208070778268199e-13 5.26383093549408e-14 32768
1819.3102253323473 9.992113621828558e-14 6.150761964607443e-14 32768
1819.3399487622291 1.1155754311543229e-13 5.479373060991142e-14 32768
1819.369671997216 5.882932110209891e-14 5.015978344783391e-14 32768
1819.3993950373115 2.0874753237431936e-13 5.903177821385317e-14 32768
1819.4291178825197 5.269314921364932e-14 5.515070291594592e-14 32768
1819.4588405328445 2.1599030936787647e-13 6.250802291513136e-14 32768
1819.48856298829 6.516163593192992e-14 5.851304079150434e-14 32768
1819.5182852488592 1.3454948238990953e-13 5.5055092050233124e-14 32768
1819.5480073145566 1.0646006763096417e-13 5.813406730212227e-14 32768
1819.5777291853858 1.1980275511974242e-13 5.378805511921482e-14 32768
1819.6074508613508 4.895666462562451e-14 4.910634253625369e-14 32768
1819.6371723424552 1.3464517052719904e-13 5.6213840887206614e-14 32768
1819.666893628703 1.8162596798521515e-13 5.630847055443357e-14 32768
1819.696614720098 1.1441406334573844e-13 6.439816751767187e-14 32768
1819.7263356166438 9.470549353114479e-14 5.625045111583082e-14 32768
1819.756056318345 9.098156460605863e-14 5.6357647479273345e-14 32768
1819.7857768252043 9.106386856392156e-14 5.168471847212241e-14 32768
1819.8154971372264 3.0190998911886906e-13 6.578189666546493e-14 32768
1819.8452172544146 4.004196234339881e-14 5.738727750615873e-14 32768
1819.874937176773 1.2555233260912887e-13 6.30648914677055e-14 32768
1819.9046569043055 1.3224018961690842e-13 6.897955669350628e-14 32768
1819.934376437016 1.5718856421002016e-13 6.437256139279897e-14 32768
1819.964095774908 5.804835860067732e-14 7.116929682257907e-14 32768
1819.9938149179854 1.9794669482556173e-13 6.546153276155825e-14 32768
1820.0235338662524 8.349543992030492e-14 5.871038503820563e-14 32768
1820.053252619712 1.479384617460225e-13 6.61418540932986e-14 32768
1820.0829711783692 2.8273625606010023e-13 6.810725294908475e-14 32768
1820.1126895422271 4.256680737306513e-13 6.635763967380704e-14 32768
1820.1424077112897 3.9668058275720326e-13 6.853440771249807e-14 32768
1820.1721256855606 5.537643709268492e-13 7.72673170465034e-14 32768
1820.2018434650438 5.67876819885503e-13 7.961732542174006e-14 32768
1820.2315610497433 5.56754811507037e-13 7.389364700445753e-14 32768
1820.2612784396626 2.5401425722914696e-13 6.405375543553275e-14 32768
1820.2909956348055 2.9424251408234477e-13 6.617412842327524e-14 32768
1820.3207126351765 2.645423329800572e-13 6.641353838091388e-14 32768
1820.3504294407787 2.0814921694076953e-13 6.123017073719497e-14 32768
1820.380146051616 6.526654378772128e-14 5.37793644953896e-14 32768
1820.4098624676928 1.236070059372806e-13 5.872294407298146e-14 32768
1820.4395786890125 5.796710545327294e-14 5.563606546939112e-14 32768
1820.4692947155788 1.5991512129537103e-13 5.516162110302771e-14 32768
1820.4990105473958 1.7540714681708014e-13 6.021921727161627e-14 32768
1820.5287261844671 1.1592266473716676e-13 6.429031739075794e-14 32768
1820.558441626797 1.161322882297899e-13 6.14133986562173e-14 32768
1820.5881568743887 1.7717709620999316e-13 6.071217011694484e-14 32768
1820.6178719272466 1.669747261777651e-13 5.563046066985871e-14 32768
1820.647586785374 1.680699382342103e-13 5.984885269860345e-14 32768
1820.677301448775 1.235182874560304e-13 5.914413634467441e-14 32768
1820.7070159174534 2.588093751798967e-13 5.700990600336285e-14 32768
1820.736730191413 1.8294586963592887e-13 5.84374487215157e-14 32768
1820.766444270658 1.4258125216793898e-13 5.5411116134880405e-14 32768
1820.7961581551915 1.4438313127283017e-13 5.326120348399857e-14 32768
1820.8258718450181 2.0491562568265937e-13 5.51974397156457e-14 32768
1820.855585340141 1.7296578353270813e-13 5.675447398149845e-14 32768
1820.885298640564 1.7732270169544666e-13 5.5427892525949555e-14 32768
1820.9150117462916 1.534885329956441e-13 5.5015304042682634e-14 32768
1820.944724657327 2.4137087827478554e-13 6.217390572186169e-14 32768
1820.9744373736744 1.1425631371558336e-13 5.666933402911126e-14 32768
1821.0041498953376 9.175517681118279e-14 5.851290524192292e-14 32768
1821.0338622223203 5.998741388251785e-14 5.6087705413188335e-14 32768
1821.063574354626 1.879784910772207e-14 5.2095447980926226e-14 32768
1821.093286292259 1.4479166531060256e-13 6.039598181245197e-14 32768
1821.1229980352232 1.916000080471478e-13 5.797221796118146e-14 32768
1821.1527095835222 1.8102811875956123e-13 5.780833314199046e-14 32768
1821.1824209371596 1.0694313867705018e-13 6.043103912616867e-14 32768
1821.2121320961394 1.667966620024846e-13 6.01105857134092e-14 32768
1821.2418430604657 1.3239621901982353e-13 6.162224342746699e-14 32768
1821.2715538301422 1.0343470191314104e-13 5.830955613344819e-14 32768
1821.3012644051726 1.1268294634334351e-13 5.762766875243734e-14 32768
1821.3309747855603 1.6415408316855637e-13 6.060037329310447e-14 32768
1821.3606849713103 1.3784370126759912e-13 6.048737054987535e-14 32768
1821.3903949624253 2.168550068569228e-13 6.005702397514095e-14 32768
1821.4201047589097 2.206188515392018e-13 5.6384972637130095e-14 32768
1821.4498143607673 2.21261507413627e-13 5.94067528111814e-14 32768
1821.4795237680014 1.4017161502732217e-13 5.797425611556563e-14 32768
1821.5092329806166 8.883909723175881e-14 5.88443642370889e-14 32768
1821.538941998616 -2.8359654499627397e-14 5.4880577299016905e-14 32768
1821.5686508220042 8.809597680379334e-14 4.867666841469829e-14 32768
1821.5983594507843 1.0604231217072343e-13 6.186267135149263e-14 32768
1821.6280678849603 8.543334413055106e-14 5.4030480449063115e-14 32768
1821.6577761245364 1.1048555659734665e-13 5.35325312901048e-14 32768
1821.687484169516 1.295588344523605e-13 5.559132873506408e-14 32768
1821.7171920199035 1.7913078713754567e-13 6.179609088361381e-14 32768
1821.746899675702 2.1541550144995339e-13 5.68382008449628e-14 32768
1821.7766071369156 5.855759922424834e-14 5.103667618342444e-14 32768
1821.8063144035482 2.648764132925797e-13 5.685917472370469e-14 32768
1821.8360214756033 1.3256206398990147e-13 8.374975676489092e-14 32768
1821.8657283530854 1.4742235156858063e-13 5.0283505824688766e-14 32768
1821.895435035998 1.9873697245641105e-13 5.159125165248185e-14 32768
1821.9251415243443 2.0436028118257202e-13 5.604179799040805e-14 32768
1821.954847818129 4.3098630076985695e-13 6.431567536438036e-14 32768
1821.9845539173557 4.561794193259916e-13 6.250662693604164e-14 0
1822.0142598220282 3.836868431479623e-13 6.494091831128757e-14 0
1822.0439655321502 2.956997168825082e-13 5.621242336081682e-14 0
1822.0736710477254 2.4404539803943304e-13 5.276330519959731e-14 0
1822.1033763687578 1.59417997466077e-13 5.713624831506919e-14 0
1822.1330814952512 1.504265868769103e-13 4.4600208129550595e-14 0
1822.1627864272098 3.0652340203812106e-14 4.5915572369605376e-14 0
1822.1924911646365 1.69417960021144e-13 6.416151925080563e-14 0
1822.2221957075362 2.28298743841851e-13 5.3750932063568665e-14 0
1822.251900055912 1.6319957267096202e-13 4.803679359128253e-14 0
1822.281604209768 9.269412223466417e-14 5.463548857038633e-14 0
1822.3113081691074 8.629658402800611e-14 4.9920455952572745e-14 0
1822.341011933935 8.370102604993244e-15 4.906471211848888e-14 0
1822.3707155042543 1.1006537207255279e-13 5.476283489180833e-14 0
1822.4004188800689 2.14958950704551e-13 5.5865963168467286e-14 0
1822.4301220613827 1.7373803134004828e-13 5.619039711605642e-14 0
1822.4598250481997 1.866106959713329e-13 5.3325314948232325e-14 0
1822.4895278405234 9.855737238698495e-14 5.557853100814601e-14 0
1822.5192304383575 1.0910303422425466e-13 4.622400755888677e-14 0
